layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
B_working_capacity,methane_storage_psa,lgbm,geo_plus_rac,0.9966616991066415,,0.9846260197239425,,0.012035679382699005,,1
B_working_capacity,methane_storage_psa,lgbm,geometry_only,0.9897015105661731,,0.9706852046537706,,0.019016305912402443,,1
B_working_capacity,methane_storage_psa,lgbm,geometry_plus_topology,0.9927289510101228,,0.9731684208329863,,0.019560530177136548,,1
B_working_capacity,methane_storage_psa,lgbm,rac_only,0.8296159335864431,,-0.13278689090297305,,0.9624028244894162,,1
B_working_capacity,methane_storage_psa,lgbm,topology_only,0.41730891430986683,,-0.8654640952248955,,1.2827730095347625,,1
B_working_capacity,methane_storage_psa,rf,enriched_interpretable,0.9915220704133939,,0.9748576414788893,,0.016664428934504594,,1
B_working_capacity,methane_storage_psa,rf,geo_plus_rac,0.995310815346266,,0.9805366911089508,,0.014774124237315167,,1
B_working_capacity,methane_storage_psa,rf,geometry_only,0.9902670740374964,,0.9719423636065456,,0.01832471043095074,,1
B_working_capacity,methane_storage_psa,rf,geometry_plus_topology,0.9920443461325366,,0.9743027720851216,,0.017741574047414943,,1
B_working_capacity,methane_storage_psa,rf,rac_only,0.8039072337563995,,-0.4928826527011463,,1.2967898864575458,,1
B_working_capacity,methane_storage_psa,rf,topology_only,0.4001998969850267,,-1.1118215129122175,,1.5120214098972442,,1
B_working_capacity,methane_storage_psa,ridge,enriched_interpretable,0.9806923345558286,,0.9678260453706756,,0.01286628918515298,,1
B_working_capacity,methane_storage_psa,ridge,geo_plus_rac,0.9838554510981122,,0.9544035334028145,,0.029451917695297758,,1
B_working_capacity,methane_storage_psa,ridge,geometry_only,0.9445026178839814,,0.8997681339734807,,0.04473448391050072,,1
B_working_capacity,methane_storage_psa,ridge,geometry_plus_topology,0.9819166968878533,,0.9575219612291256,,0.02439473565872774,,1
B_working_capacity,methane_storage_psa,ridge,rac_only,0.5921905455750139,,-1.4575755587585013,,2.049766104333515,,1
B_working_capacity,methane_storage_psa,ridge,topology_only,0.42216176793304216,,-0.8100588515431589,,1.232220619476201,,1
B_working_capacity,natural_gas_purification,lgbm,enriched_interpretable,0.6886497168403637,,0.36452945382434687,,0.3241202630160168,,1
B_working_capacity,natural_gas_purification,lgbm,geo_plus_rac,0.8803173739714687,,0.611698357136819,,0.2686190168346497,,1
B_working_capacity,natural_gas_purification,lgbm,geometry_only,0.6391146935605727,,0.352499218107165,,0.2866154754534077,,1
B_working_capacity,natural_gas_purification,lgbm,geometry_plus_topology,0.7289895330202543,,0.41654579630273436,,0.3124437367175199,,1
B_working_capacity,natural_gas_purification,lgbm,rac_only,0.7012148850214519,,-0.1314359892550322,,0.8326508742764841,,1
B_working_capacity,natural_gas_purification,lgbm,topology_only,0.22154217957559383,,-1.1532712190621113,,1.3748133986377051,,1
B_working_capacity,natural_gas_purification,rf,enriched_interpretable,0.6860372888073599,,0.3607207504717443,,0.32531653833561563,,1
B_working_capacity,natural_gas_purification,rf,geo_plus_rac,0.8542280076921736,,0.6212622618420913,,0.23296574585008223,,1
B_working_capacity,natural_gas_purification,rf,geometry_only,0.6560282819715428,,0.37572533036451505,,0.2803029516070278,,1
B_working_capacity,natural_gas_purification,rf,geometry_plus_topology,0.7217779685475365,,0.3774412922529632,,0.3443366762945733,,1
B_working_capacity,natural_gas_purification,rf,rac_only,0.6880153108837677,,-0.0507287374347708,,0.7387440483185385,,1
B_working_capacity,natural_gas_purification,rf,topology_only,0.2189767188705115,,-0.8476653523110971,,1.0666420711816085,,1
B_working_capacity,natural_gas_purification,ridge,enriched_interpretable,0.4742697273663089,,0.3025638012184664,,0.17170592614784252,,1
B_working_capacity,natural_gas_purification,ridge,geo_plus_rac,0.6978565666646825,,0.48011941653040163,,0.2177371501342809,,1
B_working_capacity,natural_gas_purification,ridge,geometry_only,0.35945612590634507,,0.17385113273276914,,0.18560499317357593,,1
B_working_capacity,natural_gas_purification,ridge,geometry_plus_topology,0.5163777092729835,,0.262636881947213,,0.2537408273257705,,1
B_working_capacity,natural_gas_purification,ridge,rac_only,0.4534083548899669,,-0.7992701402100588,,1.2526784951000258,,1
B_working_capacity,natural_gas_purification,ridge,topology_only,0.22389747157422524,,-1.1336396386855143,,1.3575371102597396,,1
B_working_capacity,post_combustion_vsa,lgbm,enriched_interpretable,0.7669959060251306,,0.31913998272685273,,0.44785592329827784,,1
B_working_capacity,post_combustion_vsa,lgbm,geo_plus_rac,0.9145909087792083,,0.4802934950911467,,0.43429741368806163,,1
B_working_capacity,post_combustion_vsa,lgbm,geometry_only,0.7264107132511843,,0.2988845012883538,,0.4275262119628305,,1
B_working_capacity,post_combustion_vsa,lgbm,geometry_plus_topology,0.8099110474397759,,0.41080222255044785,,0.3991088248893281,,1
B_working_capacity,post_combustion_vsa,lgbm,rac_only,0.7488240781938501,,-0.772923829925805,,1.521747908119655,,1
B_working_capacity,post_combustion_vsa,lgbm,topology_only,0.4014812364260081,,-0.3227691086991322,,0.7242503451251403,,1
B_working_capacity,post_combustion_vsa,rf,enriched_interpretable,0.7759923268030288,,0.30853464736416625,,0.4674576794388625,,1
B_working_capacity,post_combustion_vsa,rf,geo_plus_rac,0.89585916496275,,0.48836789719427176,,0.4074912677684782,,1
B_working_capacity,post_combustion_vsa,rf,geometry_only,0.7418199030210281,,0.2956020766715779,,0.4462178263494502,,1
B_working_capacity,post_combustion_vsa,rf,geometry_plus_topology,0.8166536974228646,,0.34825829521002005,,0.4683954022128446,,1
B_working_capacity,post_combustion_vsa,rf,rac_only,0.750746211976696,,-0.7681526164018015,,1.5188988283784974,,1
B_working_capacity,post_combustion_vsa,rf,topology_only,0.3989286195739148,,-0.3904154360744589,,0.7893440556483737,,1
B_working_capacity,post_combustion_vsa,ridge,enriched_interpretable,0.5497924293281053,,0.059539031819920055,,0.4902533975081853,,1
B_working_capacity,post_combustion_vsa,ridge,geo_plus_rac,0.7253854400463027,,0.22129606126500465,,0.504089378781298,,1
B_working_capacity,post_combustion_vsa,ridge,geometry_only,0.4556253418243019,,0.061402324833270024,,0.3942230169910319,,1
B_working_capacity,post_combustion_vsa,ridge,geometry_plus_topology,0.6217012984410903,,0.16822947967901009,,0.45347181876208026,,1
B_working_capacity,post_combustion_vsa,ridge,rac_only,0.5103200033706571,,-0.8592207540814898,,1.369540757452147,,1
B_working_capacity,post_combustion_vsa,ridge,topology_only,0.40437611777459315,,-0.3104573290464576,,0.7148334468210508,,1
B_working_capacity,pre_combustion_psa,lgbm,enriched_interpretable,0.9467656451999655,,0.8370157001283279,,0.1097499450716376,,1
B_working_capacity,pre_combustion_psa,lgbm,geo_plus_rac,0.9815421436418931,,0.9105375226830754,,0.07100462095881765,,1
B_working_capacity,pre_combustion_psa,lgbm,geometry_only,0.9353921731682008,,0.8230982082861381,,0.11229396488206267,,1
B_working_capacity,pre_combustion_psa,lgbm,geometry_plus_topology,0.9523994360834727,,0.8214623402363862,,0.13093709584708646,,1
B_working_capacity,pre_combustion_psa,lgbm,rac_only,0.7536117142595986,,-0.43078399805990997,,1.1843957123195086,,1
B_working_capacity,pre_combustion_psa,lgbm,topology_only,0.28741645992226306,,-0.5493794983651645,,0.8367959582874276,,1
B_working_capacity,pre_combustion_psa,rf,enriched_interpretable,0.9444025759531844,,0.8446871545439617,,0.09971542140922274,,1
B_working_capacity,pre_combustion_psa,rf,geo_plus_rac,0.9722294030045144,,0.8847749617546776,,0.08745444124983681,,1
B_working_capacity,pre_combustion_psa,rf,geometry_only,0.9374875184753908,,0.8354982669356572,,0.1019892515397336,,1
B_working_capacity,pre_combustion_psa,rf,geometry_plus_topology,0.9478397099687604,,0.8557535471003277,,0.09208616286843274,,1
B_working_capacity,pre_combustion_psa,rf,rac_only,0.7301408678536965,,-0.4205494460846251,,1.1506903139383216,,1
B_working_capacity,pre_combustion_psa,rf,topology_only,0.28016711341501865,,-0.2639640630480253,,0.5441311764630439,,1
B_working_capacity,pre_combustion_psa,ridge,enriched_interpretable,0.8501359094299679,,0.6891392961667258,,0.1609966132632421,,1
B_working_capacity,pre_combustion_psa,ridge,geo_plus_rac,0.884220235881876,,0.6734600454160824,,0.21076019046579364,,1
B_working_capacity,pre_combustion_psa,ridge,geometry_only,0.736664613754861,,0.4989017845258439,,0.23776282922901715,,1
B_working_capacity,pre_combustion_psa,ridge,geometry_plus_topology,0.856178656751825,,0.5882041013170822,,0.2679745554347428,,1
B_working_capacity,pre_combustion_psa,ridge,rac_only,0.46126518016631257,,-0.9847758837866818,,1.4460410639529944,,1
B_working_capacity,pre_combustion_psa,ridge,topology_only,0.2902181165224666,,-0.473280228814205,,0.7634983453366716,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,enriched_interpretable,0.7276148769704209,,0.5212324860828655,,0.2063823908875554,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,geo_plus_rac,0.865470783248752,,0.6607574071339422,,0.2047133761148099,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,geometry_only,0.6882264865024996,,0.504337716570788,,0.18388876993171166,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,geometry_plus_topology,0.7616107671723231,,0.48730331815694433,,0.2743074490153788,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,rac_only,0.6583509281177488,,-0.2016834499091983,,0.860034378026947,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,topology_only,0.28770912543761,,-0.3879500903297133,,0.6756592157673234,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,enriched_interpretable,0.741823824818125,,0.5237853995072668,,0.21803842531085826,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,geo_plus_rac,0.8483578280663514,,0.6193999978552798,,0.22895783021107163,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,geometry_only,0.7076503310356133,,0.5157591606768845,,0.1918911703587287,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,geometry_plus_topology,0.7611478376631472,,0.5376440832197422,,0.22350375444340498,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,rac_only,0.6374195662996918,,-0.4012005877912242,,1.038620154090916,,1
C_direct_log_selectivity,landfill_gas_vpsa,rf,topology_only,0.2718420611036591,,-0.41664207409967835,,0.6884841352033375,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,enriched_interpretable,0.6274853727041699,,0.5057764199860689,,0.121708952718101,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,geo_plus_rac,0.7620201120652335,,0.5370323497710603,,0.22498776229417317,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,geometry_only,0.6118881817619184,,0.5155054375903356,,0.09638274417158277,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,geometry_plus_topology,0.6534169422634388,,0.4984270662350161,,0.15498987602842274,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,rac_only,0.4041570189754356,,-0.11891036602194667,,0.5230673849973823,,1
C_direct_log_selectivity,landfill_gas_vpsa,ridge,topology_only,0.2948273969748282,,-0.3043300689810454,,0.5991574659558736,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,enriched_interpretable,0.7231239013809172,,0.49723831096878224,,0.22588559041213496,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,geo_plus_rac,0.8778268488761732,,0.6678309676368774,,0.2099958812392958,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,geometry_only,0.6852639724382206,,0.48420304752797994,,0.20106092491024063,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,geometry_plus_topology,0.7573917242880771,,0.4611012958348134,,0.2962904284532637,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,rac_only,0.6792016869195874,,-0.055499044162396996,,0.7347007310819844,,1
C_direct_log_selectivity,natural_gas_purification,lgbm,topology_only,0.27942798534692825,,-0.4752994790456494,,0.7547274643925777,,1
C_direct_log_selectivity,natural_gas_purification,rf,enriched_interpretable,0.7344875217704181,,0.49822177806983753,,0.23626574370058057,,1
C_direct_log_selectivity,natural_gas_purification,rf,geo_plus_rac,0.8611681599231399,,0.6403880740350416,,0.22078008588809828,,1
C_direct_log_selectivity,natural_gas_purification,rf,geometry_only,0.7056899202778549,,0.49339493439270826,,0.21229498588514667,,1
C_direct_log_selectivity,natural_gas_purification,rf,geometry_plus_topology,0.7542051925752902,,0.5174044194311659,,0.2368007731441243,,1
C_direct_log_selectivity,natural_gas_purification,rf,rac_only,0.6539881779101909,,-0.23030890057773493,,0.8842970784879258,,1
C_direct_log_selectivity,natural_gas_purification,rf,topology_only,0.2640117755847527,,-0.4430920159334519,,0.7071037915182046,,1
C_direct_log_selectivity,natural_gas_purification,ridge,enriched_interpretable,0.6233944452564799,,0.49763934871229853,,0.12575509654418138,,1
C_direct_log_selectivity,natural_gas_purification,ridge,geo_plus_rac,0.7868457342234969,,0.5847709287074578,,0.20207480551603907,,1
C_direct_log_selectivity,natural_gas_purification,ridge,geometry_only,0.609397876334417,,0.505691722717832,,0.10370615361658497,,1
C_direct_log_selectivity,natural_gas_purification,ridge,geometry_plus_topology,0.6523310341186427,,0.4838220091939475,,0.16850902492469516,,1
C_direct_log_selectivity,natural_gas_purification,ridge,rac_only,0.45145663326344054,,-0.14470990796398292,,0.5961665412274235,,1
C_direct_log_selectivity,natural_gas_purification,ridge,topology_only,0.28591577611363167,,-0.29464117278755053,,0.5805569489011821,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,enriched_interpretable,0.8741676616538129,,0.6702823593388898,,0.20388530231492308,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,geo_plus_rac,0.9403940909635077,,0.7935382246176348,,0.1468558663458729,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,geometry_only,0.8559221916236115,,0.6725962268110653,,0.18332596481254615,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,geometry_plus_topology,0.8934655199593233,,0.7049567681519564,,0.18850875180736693,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,rac_only,0.7619597316846946,,-0.32995992807488295,,1.0919196597595775,,1
C_direct_log_selectivity,post_combustion_vsa,lgbm,topology_only,0.42602974014700556,,-0.797671262267609,,1.2237010024146144,,1
C_direct_log_selectivity,post_combustion_vsa,rf,enriched_interpretable,0.8777199657695782,,0.6730161257018693,,0.20470384006770892,,1
C_direct_log_selectivity,post_combustion_vsa,rf,geo_plus_rac,0.9311209893484372,,0.7487666507622386,,0.18235433858619865,,1
C_direct_log_selectivity,post_combustion_vsa,rf,geometry_only,0.8656954000359715,,0.6725538335176466,,0.19314156651832481,,1
C_direct_log_selectivity,post_combustion_vsa,rf,geometry_plus_topology,0.8933536843279449,,0.6821845759722889,,0.21116910835565605,,1
C_direct_log_selectivity,post_combustion_vsa,rf,rac_only,0.7500723489875564,,-0.4085403096740918,,1.158612658661648,,1
C_direct_log_selectivity,post_combustion_vsa,rf,topology_only,0.41568192851344804,,-0.8632308320518809,,1.278912760565329,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,enriched_interpretable,0.7983714863837921,,0.649386588030233,,0.1489848983535591,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,geo_plus_rac,0.8821015839088189,,0.7230845157973114,,0.1590170681115075,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,geometry_only,0.7727408536988656,,0.6130223860292884,,0.1597184676695772,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,geometry_plus_topology,0.8264696652232797,,0.6237308793838299,,0.20273878583944982,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,rac_only,0.5503904306469081,,-1.1100559366363651,,1.6604463672832732,,1
C_direct_log_selectivity,post_combustion_vsa,ridge,topology_only,0.4309001971796609,,-0.7564152211236335,,1.1873154183032943,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,enriched_interpretable,0.949311059347747,,0.8405880124300247,,0.10872304691772228,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,geo_plus_rac,0.9765699789517865,,0.8886708164739814,,0.08789916247780516,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,geometry_only,0.9394504569985749,,0.8263709396758063,,0.11307951732276855,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,geometry_plus_topology,0.9546834460144679,,0.8484264537860956,,0.10625699222837226,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,rac_only,0.8254813494799261,,-0.8521787986364014,,1.6776601481163276,,1
C_direct_log_selectivity,pre_combustion_psa,lgbm,topology_only,0.4876677945359222,,-3.0760744596056306,,3.5637422541415527,,1
C_direct_log_selectivity,pre_combustion_psa,rf,enriched_interpretable,0.9490294140566299,,0.8376473124898303,,0.11138210156679962,,1
C_direct_log_selectivity,pre_combustion_psa,rf,geo_plus_rac,0.9698999712087737,,0.8295772132048841,,0.1403227580038896,,1
C_direct_log_selectivity,pre_combustion_psa,rf,geometry_only,0.9425859675603114,,0.8266180938546563,,0.11596787370565509,,1
C_direct_log_selectivity,pre_combustion_psa,rf,geometry_plus_topology,0.9526198163396081,,0.8267664042112579,,0.12585341212835022,,1
C_direct_log_selectivity,pre_combustion_psa,rf,rac_only,0.8114255522239374,,-0.8493679567375172,,1.6607935089614547,,1
C_direct_log_selectivity,pre_combustion_psa,rf,topology_only,0.47158075479445305,,-2.9870862487030956,,3.4586670034975486,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,enriched_interpretable,0.9049686026118862,,0.8001363784670888,,0.10483222414479731,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,geo_plus_rac,0.9439249088161927,,0.8543712419985472,,0.08955366681764554,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,geometry_only,0.8481269212996291,,0.6638247602243237,,0.1843021610753054,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,geometry_plus_topology,0.9131391292768783,,0.8088839192556339,,0.1042552100212445,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,rac_only,0.5817896678302054,,-2.641302655002844,,3.2230923228330495,,1
C_direct_log_selectivity,pre_combustion_psa,ridge,topology_only,0.4927559819671562,,-2.720087674580754,,3.21284365654791,,1
